Unnamed: 0,Carat,Cut,Color,Clarity,Depth,Table,Price
6060,1.2,Premium,H,SI2,62.1,57.0,3965
6061,0.77,VeryGood,G,VVS1,62.7,54.0,3966
6062,1.01,VeryGood,G,SI2,61.8,58.0,3966
6063,1.01,VeryGood,G,SI2,62.1,61.0,3966
6064,1.01,VeryGood,G,SI2,63.0,58.0,3966
6065,0.82,Ideal,E,SI1,61.9,56.0,3966
6066,0.77,Premium,D,VS1,59.4,59.0,3966
6067,0.8,Premium,E,VS1,61.7,58.0,3967
6068,1.13,VeryGood,E,SI2,59.4,62.0,3967
6069,0.92,VeryGood,F,SI1,63.5,58.0,3967
6070,0.92,Premium,F,SI1,61.8,59.0,3967
6071,0.9,Ideal,H,SI1,61.1,58.0,3967
6072,1.09,Premium,I,SI1,61.6,61.0,3968
6073,0.91,Ideal,E,SI2,61.5,56.0,3968
6074,0.91,Ideal,E,SI2,60.8,56.0,3968
6075,0.91,VeryGood,E,SI2,62.8,59.0,3968
6076,0.62,Ideal,D,VVS1,62.2,54.0,3968
6077,1.09,Premium,I,SI1,61.9,58.0,3968
6078,1.02,VeryGood,D,SI2,61.3,62.0,3971
6079,1.01,Good,H,SI2,63.5,60.0,3971
6080,1.01,Premium,I,SI2,62.1,59.0,3971
6081,1.01,Premium,I,SI2,59.4,57.0,3971
6082,0.8,Ideal,E,VS2,61.4,56.0,3972
6083,0.8,Ideal,H,IF,62.4,54.0,3972
6084,0.9,Good,I,VVS1,62.4,61.0,3972
6085,1.02,Fair,H,SI1,64.6,55.0,3972
6086,0.91,Good,E,SI1,64.0,61.0,3973
6087,0.7,VeryGood,F,VVS2,61.3,59.0,3974
6088,1.02,VeryGood,F,SI2,59.6,59.0,3974
6089,1.03,Premium,F,SI2,60.2,55.0,3974
6090,1.0,VeryGood,H,SI2,63.1,58.0,3975
6091,0.9,VeryGood,D,SI2,62.2,57.0,3975
6092,0.9,VeryGood,D,SI2,61.2,54.0,3975
6093,0.81,Ideal,E,VS2,61.5,57.0,3975
6094,1.06,Ideal,I,SI2,62.4,57.0,3975
6095,0.96,Good,H,SI2,61.6,59.0,3975
6096,1.0,Fair,F,SI2,59.3,66.0,3975
6097,0.91,Premium,G,SI1,62.2,59.0,3975
6098,0.91,Premium,G,SI1,62.6,58.0,3975
6099,0.91,Premium,G,SI1,62.8,58.0,3975
6100,0.91,Premium,G,SI1,61.8,60.0,3975
6101,0.9,Good,G,VS2,63.2,58.0,3976
6102,1.23,Good,D,I1,63.7,58.0,3977
6103,0.97,VeryGood,F,SI2,59.6,59.0,3977
6104,0.9,VeryGood,F,SI2,62.0,59.0,3977
6105,0.9,Good,G,VS1,64.5,57.0,3977
6106,1.0,Good,F,SI2,63.7,57.0,3977
6107,1.0,Premium,F,SI2,62.4,56.0,3977
6108,1.06,Ideal,E,SI2,60.7,57.0,3977
6109,1.11,Premium,I,SI1,61.9,58.0,3978
6110,0.82,Ideal,E,SI1,61.8,53.0,3979
6111,0.91,Good,H,VS2,62.7,62.0,3979
6112,1.02,VeryGood,I,SI2,62.8,56.0,3980
6113,0.77,Ideal,D,VS2,61.6,55.0,3980
6114,0.73,Ideal,D,VS2,61.5,55.0,3980
6115,1.08,Good,J,VS2,64.3,58.0,3980
6116,1.08,Fair,J,VS2,65.1,54.0,3980
6117,0.81,VeryGood,G,VVS2,63.5,55.0,3981
6118,1.01,Premium,G,SI2,60.6,59.0,3981
6119,1.01,Ideal,J,SI2,59.0,59.0,3982
6120,1.02,Ideal,I,SI1,61.9,55.0,3983
6121,1.02,VeryGood,F,SI2,61.599999999999994,62.0,3984
6122,0.83,VeryGood,D,VS1,61.3,57.2,3984
6123,0.9,Premium,G,SI1,62.2,60.0,3984
6124,1.21,Fair,J,SI2,64.6,59.0,3984
6125,0.95,Premium,H,SI1,62.9,58.0,3984
6126,0.93,Premium,E,SI2,62.9,57.0,3984
6127,1.04,Ideal,H,SI1,61.3,55.0,3984
6128,1.17,Premium,F,I1,62.2,58.0,3984
6129,1.21,Premium,J,SI2,61.900000000000006,58.0,3984
6130,0.93,Ideal,H,SI1,61.6,54.0,3985
6131,1.39,Premium,I,I1,62.6,57.0,3985
6132,0.91,Ideal,G,SI2,61.6,56.0,3985
6133,0.92,VeryGood,G,SI1,62.5,60.0,3986
6134,0.91,VeryGood,E,SI2,60.5,59.0,3986
6135,1.13,VeryGood,I,SI2,59.1,63.0,3987
6136,1.13,Premium,J,SI2,62.4,59.0,3987
6137,1.13,Premium,I,SI2,62.2,59.0,3987
6138,1.02,Ideal,H,I1,62.1,56.0,3987
6139,0.93,Ideal,H,SI1,62.8,56.0,3988
6140,0.9,Premium,H,VS2,62.1,58.0,3989
6141,0.9,Good,H,VS2,63.1,60.0,3989
6142,0.9,VeryGood,H,VS2,62.6,58.0,3989
6143,0.9,VeryGood,H,VS2,62.1,57.0,3989
6144,0.9,Good,H,VS2,61.9,58.0,3989
6145,0.9,VeryGood,D,SI2,59.5,58.0,3989
6146,0.96,Premium,D,SI2,60.0,60.0,3989
6147,1.06,Premium,E,SI2,60.0,59.0,3989
6148,1.05,Good,F,SI2,63.6,59.0,3989
6149,0.7,Ideal,E,VVS2,62.3,53.7,3990
6150,0.93,Ideal,E,SI2,62.1,55.0,3990
6151,0.9,Ideal,D,SI2,62.7,57.0,3990
6152,0.93,Ideal,D,SI2,62.5,55.0,3990
6153,0.83,Ideal,D,SI1,61.3,56.0,3990
6154,0.9,Good,G,VS2,62.0,63.0,3990
6155,1.25,Fair,H,SI2,64.4,58.0,3990
6156,0.73,Ideal,F,VVS1,61.8,54.0,3990
6157,0.91,Ideal,G,SI1,62.6,56.0,3991
6158,1.0,VeryGood,J,SI2,62.8,54.0,3991
6159,1.0,VeryGood,H,SI2,64.1,54.0,3991
6160,0.91,VeryGood,F,SI1,60.449999999999996,58.0,3991
6161,1.01,Fair,E,SI2,56.8,66.0,3991
6162,1.0,Good,H,SI2,63.2,60.0,3991
6163,1.0,Good,H,SI2,59.0,61.0,3991
6164,1.01,Fair,F,SI1,66.8,60.0,3991
6165,1.01,Ideal,I,VS1,62.8,57.0,3991
6166,1.0,Premium,H,SI1,61.8,60.0,3991
6167,1.08,Premium,F,SI2,62.7,58.0,3992
6168,0.9,VeryGood,I,VS2,59.3,59.0,3992
6169,0.9,Fair,F,VS2,58.9,67.0,3992
6170,0.9,Premium,F,SI1,62.8,59.0,3992
6171,0.9,VeryGood,F,SI1,59.6,63.0,3992
6172,0.9,Good,F,SI1,63.9,59.0,3992
6173,0.9,VeryGood,F,SI1,63.4,62.0,3992
6174,0.9,Ideal,F,SI1,62.4,56.0,3992
6175,0.9,Premium,F,SI1,61.6,60.0,3992
6176,0.81,VeryGood,F,VVS2,63.1,56.0,3992
6177,0.9,Good,F,SI1,63.9,58.0,3992
6178,0.91,Good,F,SI1,63.7,58.0,3993
6179,0.74,VeryGood,E,VVS1,63.5,58.0,3993
6180,0.97,Premium,F,SI2,61.9,58.0,3993
6181,0.97,Premium,F,SI2,59.9,59.0,3993
6182,0.91,VeryGood,I,VS2,61.5,58.0,3994
6183,0.95,Ideal,H,SI2,62.95,59.0,3994
6184,0.91,Good,F,SI1,64.4,60.0,3994
6185,1.06,VeryGood,H,SI2,62.6,60.0,3996
6186,0.77,Ideal,H,VS2,61.3,56.0,3996
6187,1.02,Premium,F,SI2,58.0,60.0,3996
6188,0.85,VeryGood,E,VS2,63.6,56.0,3997
6189,1.01,Ideal,J,SI2,61.4,56.0,3997
6190,0.92,Ideal,D,SI2,60.3,56.0,3997
6191,0.9,VeryGood,D,SI1,61.1,63.0,3997
6192,0.9,VeryGood,D,SI1,62.4,63.0,3997
6193,0.9,VeryGood,D,SI1,62.5,63.0,3997
6194,0.9,Premium,D,SI1,62.8,59.0,3997
6195,0.9,VeryGood,D,SI1,63.2,62.0,3997
6196,1.03,Ideal,I,SI2,62.2,57.0,3997
6197,1.01,VeryGood,I,SI2,63.7,57.0,3998
6198,1.01,VeryGood,J,SI1,62.8,57.0,3998
6199,0.91,VeryGood,H,SI1,59.2,60.0,3998
6200,1.02,Premium,H,SI2,62.4,59.0,3998
6201,1.02,Good,I,SI1,64.2,53.0,3998
6202,1.0,Premium,G,SI2,59.0,62.0,3998
6203,1.19,Premium,H,SI2,61.5,58.0,3998
6204,1.02,VeryGood,H,SI2,63.5,60.0,3998
6205,1.0,Premium,G,SI2,62.2,57.0,3998
6206,1.01,Good,H,SI2,63.7,55.0,3999
6207,1.01,Premium,H,SI2,59.4,59.0,3999
6208,1.01,Ideal,I,SI1,60.6,57.0,3999
6209,0.7,Ideal,E,VS1,61.2,56.0,4000
6210,1.07,VeryGood,I,SI1,58.4,60.0,4001
6211,0.9,Ideal,G,SI1,61.6,57.0,4001
6212,0.9,Ideal,H,SI2,62.1,55.0,4001
6213,1.03,Good,G,SI2,63.7,60.0,4001
6214,0.8,VeryGood,G,VVS2,62.5,56.0,4002
6215,0.99,VeryGood,J,SI1,60.3,57.0,4002
6216,0.7,VeryGood,D,VS1,59.3,55.0,4003
6217,0.89,VeryGood,E,SI1,62.7,57.0,4003
6218,1.01,Ideal,G,SI1,62.9,57.0,4004
6219,1.01,VeryGood,F,SI2,60.7,57.0,4004
6220,1.01,Good,F,SI2,63.1,58.0,4004
6221,1.0,Good,E,SI2,60.5,61.0,4004
6222,1.0,VeryGood,E,SI2,58.8,62.0,4004
6223,1.0,VeryGood,E,SI2,59.5,63.0,4004
6224,1.0,VeryGood,E,SI2,59.1,61.0,4004
6225,1.02,VeryGood,H,SI2,58.3,61.0,4004
6226,1.02,VeryGood,H,SI2,63.5,58.0,4004
6227,0.9,VeryGood,F,SI1,63.3,55.0,4004
6228,0.9,Good,F,SI1,58.8,60.0,4004
6229,1.01,Fair,G,SI1,64.2,59.0,4004
6230,1.01,Good,D,SI2,64.0,59.0,4004
6231,1.1,Premium,H,SI2,59.5,57.0,4004
6232,1.1,Premium,H,SI2,62.8,55.0,4004
6233,0.75,VeryGood,E,VVS2,62.8,57.0,4005
6234,0.9,Good,F,SI1,62.6,58.0,4006
6235,0.9,Ideal,H,VS2,62.6,57.0,4007
6236,0.75,Ideal,D,VS1,62.0,58.0,4007
6237,0.71,Ideal,H,IF,61.2,56.0,4007
6238,1.06,Premium,I,SI2,58.4,58.0,4007
6239,0.9,Premium,D,SI2,62.9,56.0,4007
6240,0.9,Ideal,D,SI2,62.4,56.0,4007
6241,1.01,Premium,F,SI2,61.8,59.0,4008
6242,0.91,VeryGood,I,VS2,59.9,58.0,4008
6243,1.03,Ideal,J,SI2,62.1,54.0,4008
6244,0.9,Ideal,G,SI1,60.8,58.0,4008
6245,0.9,Ideal,G,SI1,61.9,59.0,4008
6246,0.9,Ideal,G,SI1,61.6,58.0,4008
6247,0.9,Good,G,SI1,62.5,62.0,4008
6248,0.9,VeryGood,F,SI1,63.0,61.0,4009
6249,0.83,Ideal,F,SI1,61.8,55.0,4009
6250,1.05,VeryGood,E,SI2,61.7,59.0,4010
6251,1.17,Good,G,SI2,63.6,62.0,4010
6252,0.93,Premium,F,SI1,63.05,60.0,4010
6253,0.93,Premium,F,SI1,62.5,58.0,4010
6254,0.92,VeryGood,E,SI2,62.1,58.0,4011
6255,0.92,Premium,E,SI2,61.7,59.0,4011
6256,0.92,Ideal,E,SI2,61.900000000000006,56.0,4011
6257,0.92,Ideal,E,SI2,62.1,57.0,4011
6258,0.92,Ideal,E,SI2,62.1,53.0,4011
6259,0.9,Ideal,I,VVS2,61.9,55.0,4011
6260,1.01,Good,F,SI2,58.3,60.0,4011
6261,1.01,Good,F,SI2,59.4,60.0,4011
6262,1.27,Premium,J,VS2,61.45,58.0,4011
6263,0.91,VeryGood,H,VS2,63.5,57.0,4012
6264,0.87,Ideal,D,SI2,61.4,54.0,4012
6265,0.74,Ideal,F,VVS1,60.9,57.0,4013
6266,0.9,Good,F,SI2,61.9,59.0,4013
6267,1.04,VeryGood,F,SI2,63.2,58.0,4013
6268,1.04,Ideal,I,VS2,62.9,56.0,4013
6269,1.04,Premium,F,SI2,62.8,60.0,4013
6270,0.71,VeryGood,D,VVS2,61.7,58.0,4014
6271,1.12,Premium,H,SI2,62.1,56.0,4014
6272,1.12,Premium,E,I1,61.0,59.0,4014
6273,1.0,Premium,E,SI2,60.4,62.0,4014
6274,1.0,VeryGood,H,SI2,63.0,61.0,4015
6275,1.0,Good,I,SI1,63.2,56.0,4015
6276,0.71,Ideal,G,VVS1,61.2,56.0,4015
6277,0.9,Ideal,H,SI2,61.0,56.0,4016
6278,0.9,Good,F,SI1,59.3,56.0,4016
6279,1.01,Good,I,VS1,63.8,57.0,4016
6280,1.01,VeryGood,F,SI2,60.8,63.0,4017
6281,1.01,Premium,F,SI2,62.5,61.0,4017
6282,1.01,Ideal,F,SI2,62.7,57.0,4017
6283,1.25,Premium,J,SI2,62.7,58.0,4018
6284,0.97,VeryGood,I,VS2,62.7,55.9,4018
6285,1.05,Premium,G,SI2,62.7,54.0,4018
6286,0.91,Premium,H,VS2,62.5,59.0,4018
6287,0.97,Premium,F,SI2,58.9,58.0,4020
6288,0.97,Good,H,SI1,62.1,60.0,4020
6289,1.07,Ideal,G,SI2,61.1,57.0,4021
6290,0.9,VeryGood,H,VS1,62.5,56.0,4021
6291,0.9,VeryGood,H,VS1,63.0,62.0,4021
6292,1.15,VeryGood,J,SI2,63.6,57.0,4021
6293,0.7,Ideal,F,VVS1,62.7,54.0,4021
6294,0.7,VeryGood,D,VVS2,62.8,60.0,4022
6295,1.01,Premium,G,SI2,59.4,60.0,4022
6296,0.65,Ideal,D,VVS1,61.8,57.0,4022
6297,0.91,Ideal,I,VS1,61.9,56.0,4022
6298,0.9,Good,G,VS2,63.6,59.0,4022
6299,1.14,Premium,J,SI2,62.3,56.0,4022
6300,0.9,Premium,G,VS2,60.95,58.0,4022
6301,0.9,Premium,G,VS2,59.6,61.0,4022
6302,1.14,Premium,D,I1,61.8,59.0,4022
6303,1.5,Premium,H,I1,62.9,60.0,4022
6304,1.5,Good,H,I1,64.0,56.0,4022
6305,1.0,Premium,F,SI1,62.8,61.0,4022
6306,1.01,VeryGood,H,SI2,63.9,56.0,4023
6307,0.83,Ideal,E,SI1,61.5,55.0,4024
6308,1.23,Ideal,H,I1,61.8,56.0,4025
6309,0.56,VeryGood,D,IF,62.5,59.0,4025
6310,1.13,Good,F,SI2,64.0,58.0,4025
6311,1.13,Premium,F,SI2,58.3,61.0,4025
6312,0.91,Premium,F,SI1,61.0,59.0,4026
6313,0.96,Premium,H,SI1,63.0,58.0,4026
6314,1.0,Good,E,SI2,64.0,54.0,4026
6315,0.71,Ideal,E,VVS1,61.9,55.0,4027
6316,0.94,Premium,E,SI2,62.4,58.0,4027
6317,1.16,Ideal,J,SI1,60.7,57.0,4028
6318,1.01,Good,F,SI2,60.95,62.0,4028
6319,1.11,Premium,I,SI2,61.2,61.0,4028
6320,1.11,VeryGood,H,SI2,63.4,55.0,4028
6321,1.0,Good,H,VS2,63.8,59.0,4028
6322,1.11,VeryGood,H,SI2,61.5,59.0,4029
6323,0.71,Ideal,D,VS2,60.1,56.0,4029
6324,0.71,Ideal,D,VS2,61.2,57.0,4029
6325,0.71,Ideal,D,VS2,61.2,55.0,4029
6326,0.71,Ideal,D,VS2,60.9,56.0,4029
6327,0.71,Ideal,D,VS2,61.7,56.0,4029
6328,0.91,Ideal,G,VS1,61.3,56.0,4029
6329,0.71,Ideal,E,VVS2,61.2,57.0,4030
6330,0.83,Ideal,F,VS1,62.0,57.0,4030
6331,0.91,VeryGood,E,SI1,62.3,61.0,4031
6332,1.06,Premium,H,SI2,62.6,58.0,4031
6333,1.0,Premium,H,SI2,61.0,57.0,4032
6334,1.0,Premium,J,VS1,62.8,57.0,4032
6335,1.0,Ideal,J,VS1,62.3,56.0,4032
6336,1.0,Premium,H,SI2,61.0,57.0,4032
6337,0.57,VeryGood,D,IF,61.3,57.0,4032
6338,0.9,Ideal,G,SI2,61.5,57.0,4032
6339,1.0,Fair,E,SI2,57.3,62.0,4032
6340,1.0,Fair,G,VS2,44.0,53.0,4032
6341,1.0,VeryGood,I,SI1,60.4,63.0,4032
6342,1.2,Premium,H,SI2,59.8,58.0,4032
6343,0.9,Premium,H,VS2,61.6,58.0,4032
6344,1.01,Good,E,SI1,64.2,56.0,4032
6345,1.0,Premium,H,SI2,62.7,59.0,4032
6346,1.0,Good,I,VVS2,57.4,59.0,4032
6347,1.5,Premium,E,I1,61.5,58.0,4032
6348,0.93,VeryGood,I,VS1,62.6,59.0,4033
6349,0.91,Ideal,H,VS2,62.6,57.0,4033
6350,1.0,VeryGood,F,SI2,63.4,55.0,4033
6351,0.9,VeryGood,E,SI1,60.1,58.0,4034
6352,0.9,Ideal,E,SI2,61.7,56.0,4034
6353,0.9,Ideal,E,SI1,60.1,56.0,4034
6354,1.03,Ideal,E,SI1,58.9,56.0,4035
6355,1.0,VeryGood,F,SI2,63.4,58.0,4036
6356,0.9,Ideal,G,SI1,62.4,55.0,4036
6357,1.0,Fair,F,SI2,59.0,67.0,4036
6358,0.91,Premium,F,SI1,61.7,59.0,4036
6359,0.32,VeryGood,I,VS2,63.2,56.0,576
6360,0.32,Premium,I,VS2,62.8,58.0,576
6361,0.32,Ideal,I,VS2,63.0,57.0,576
6362,0.32,Ideal,I,VS2,63.0,55.0,576
6363,0.32,VeryGood,I,VS2,63.4,55.0,576
6364,0.32,Premium,H,SI1,61.9,59.0,576
6365,0.32,VeryGood,H,SI1,63.1,54.0,576
6366,0.32,Premium,H,SI1,61.3,60.0,576
6367,0.32,Premium,H,SI1,62.2,56.0,576
6368,0.32,Premium,H,SI1,61.9,58.0,576
6369,0.32,VeryGood,H,SI1,63.1,55.0,576
6370,0.32,Premium,E,SI2,61.2,58.0,576
6371,0.32,Ideal,E,SI2,62.7,55.0,576
6372,0.32,Premium,E,SI2,61.7,60.0,576
6373,0.3,Premium,H,VS1,60.0,60.0,576
6374,0.25,VeryGood,F,VVS2,62.0,59.0,576
6375,0.25,VeryGood,F,VVS1,60.7,59.0,576
6376,0.25,Premium,E,VVS1,60.7,60.0,576
6377,0.25,Ideal,E,VVS1,61.1,57.0,576
6378,0.25,Premium,E,VVS2,61.5,59.0,576
6379,0.25,Premium,E,VVS2,62.5,59.0,576
6380,0.25,Ideal,E,VVS2,62.1,57.0,576
6381,0.25,Premium,E,VVS2,62.0,59.0,576
6382,0.25,Premium,F,IF,61.1,58.0,576
6383,0.25,VeryGood,E,VVS1,62.9,59.0,576
6384,0.25,Premium,E,VVS2,62.5,59.0,576
6385,0.25,Good,E,VVS2,63.1,56.0,576
6386,0.25,Ideal,E,VVS2,61.6,57.0,576
6387,0.25,VeryGood,E,VVS1,62.9,58.0,576
6388,0.36,Premium,F,SI1,60.2,58.0,576
6389,1.04,Premium,J,SI1,60.2,56.0,4036
6390,0.77,Premium,D,VS1,61.0,59.0,4037
6391,0.92,Premium,F,SI1,61.8,59.0,4037
6392,0.92,VeryGood,F,SI1,62.9,56.0,4037
6393,0.92,VeryGood,F,SI1,62.7,57.0,4037
6394,1.0,VeryGood,F,SI2,62.9,59.0,4037
6395,1.02,Premium,H,SI1,59.1,60.0,4037
6396,1.01,Premium,G,SI2,60.6,58.0,4038
6397,1.01,Premium,G,SI2,62.1,61.0,4038
6398,1.01,Premium,G,SI2,63.0,58.0,4038
6399,1.03,Premium,I,SI1,61.0,58.0,4038
6400,1.03,Fair,H,SI2,67.0,61.0,4038
6401,1.01,Ideal,G,SI2,61.2,57.0,4038
6402,1.01,Premium,G,SI2,61.1,58.0,4038
6403,1.01,Ideal,G,SI2,63.2,57.0,4038
6404,1.03,Premium,H,SI2,62.1,59.0,4038
6405,1.02,VeryGood,H,SI2,60.9,58.0,4039
6406,1.02,VeryGood,H,SI2,61.1,61.0,4039
6407,0.76,Ideal,E,VS2,62.1,55.0,4039
6408,0.77,Ideal,D,VS1,62.2,55.0,4039
6409,0.92,Premium,H,VS1,61.7,62.0,4039
6410,1.13,Premium,E,SI2,59.4,62.0,4040
6411,0.74,Fair,D,VVS2,65.4,53.0,4040
6412,0.91,VeryGood,D,SI1,63.1,61.0,4041
6413,1.05,VeryGood,H,SI2,61.4,58.0,4042
6414,1.0,VeryGood,H,SI2,62.5,58.0,4042
6415,0.71,Ideal,E,VVS2,62.0,53.9,4042
6416,0.54,Ideal,D,VVS1,61.3,56.0,4042
6417,1.0,Good,I,SI1,65.6,56.0,4042
6418,1.02,Premium,F,SI2,61.0,58.0,4043
6419,0.8,Ideal,F,VS2,60.9,57.0,4043
6420,0.8,Ideal,F,VS2,62.1,56.0,4043
6421,1.04,Premium,J,VS2,58.7,58.0,4043
6422,0.9,Ideal,H,VS2,62.4,56.0,4044
6423,0.9,Premium,H,VS2,60.6,60.0,4044
6424,1.01,Premium,E,SI2,60.6,58.0,4044
6425,1.01,Ideal,E,SI2,61.7,57.0,4044
6426,0.9,Ideal,G,SI2,61.4,56.0,4044
6427,1.02,Premium,D,SI2,61.3,62.0,4044
6428,1.01,Fair,H,VS1,66.1,55.0,4044
6429,1.02,Premium,D,SI2,62.3,58.0,4044
6430,1.02,Ideal,G,SI1,62.4,56.0,4044
6431,1.02,Ideal,D,SI2,62.5,57.0,4044
6432,1.02,Fair,G,SI1,64.5,56.0,4044
6433,1.2,Fair,G,SI2,65.5,59.0,4044
6434,0.91,Premium,G,SI1,62.6,58.0,4045
6435,0.91,VeryGood,G,SI1,62.8,58.0,4045
6436,0.91,Premium,G,SI1,62.2,59.0,4045
6437,0.91,Premium,G,SI1,61.8,60.0,4045
6438,1.29,VeryGood,G,SI2,63.2,54.0,4045
6439,1.09,Premium,J,SI1,62.3,59.0,4046
6440,0.79,Ideal,H,IF,61.3,56.0,4046
6441,1.01,VeryGood,I,SI2,61.8,56.0,4047
6442,0.9,Premium,F,SI1,62.3,58.0,4047
6443,0.72,Ideal,D,VS1,61.7,56.0,4047
6444,1.01,Good,G,SI2,59.2,65.0,4047
6445,1.01,Fair,G,SI2,58.3,62.0,4047
6446,1.09,Premium,G,SI2,60.7,57.0,4047
6447,1.1,Ideal,H,VS2,62.6,57.0,4048
6448,0.91,VeryGood,F,SI1,62.3,60.0,4049
6449,0.91,Ideal,G,SI1,61.8,57.0,4049
6450,1.01,Good,F,SI2,65.7,58.0,4049
6451,1.14,VeryGood,F,I1,61.3,55.8,4050
6452,0.93,Premium,H,VS2,61.0,60.0,4050
6453,1.23,Good,D,I1,63.7,58.0,4050
6454,0.91,Premium,D,SI2,61.5,56.0,4051
6455,0.91,Premium,D,SI2,62.2,59.0,4051
6456,0.91,Premium,D,SI2,61.1,60.0,4051
6457,1.01,VeryGood,H,SI1,62.5,58.0,4052
6458,0.99,Good,F,SI2,63.3,54.0,4052
6459,0.9,Premium,G,VS2,62.8,60.0,4052
6460,0.71,Ideal,E,VS1,61.1,57.0,4053
6461,0.71,Ideal,E,VS1,61.9,56.0,4053
6462,0.8,Ideal,E,SI1,61.1,56.0,4053
6463,1.0,Good,F,SI2,61.8,58.0,4053
6464,0.94,Fair,F,SI1,56.8,67.0,4053
6465,1.17,Good,J,SI1,63.9,55.0,4054
6466,0.9,VeryGood,E,SI1,61.8,60.0,4054
6467,0.9,VeryGood,E,SI1,60.8,60.0,4054
6468,0.9,VeryGood,F,SI1,59.8,54.0,4054
6469,0.9,VeryGood,F,SI1,63.3,57.0,4054
6470,0.91,VeryGood,F,SI2,60.9,58.0,4054
6471,1.03,Ideal,J,SI2,62.4,56.0,4054
6472,0.9,Ideal,F,SI1,62.5,56.0,4054
6473,0.88,Ideal,F,SI1,62.3,53.0,4054
6474,0.9,Good,G,VS2,62.1,59.0,4054
6475,0.9,Good,E,SI1,62.4,62.0,4054
6476,1.01,Premium,E,SI2,62.8,57.0,4054
6477,1.11,Fair,J,SI2,64.8,55.1,4056
6478,1.02,Premium,F,SI2,61.1,62.0,4057
6479,1.06,VeryGood,G,SI2,63.4,61.0,4057
6480,0.9,Fair,E,VS2,65.0,55.0,4057
6481,1.22,VeryGood,J,SI2,62.2,60.0,4058
6482,1.24,Fair,G,SI2,65.7,57.0,4058
6483,0.9,VeryGood,G,SI1,62.7,59.0,4059
6484,1.04,Ideal,J,SI1,60.8,57.0,4059
6485,0.9,Ideal,G,SI1,62.4,57.0,4059
6486,0.96,Premium,G,SI2,61.1,59.0,4059
6487,1.03,VeryGood,G,SI2,63.1,58.0,4060
6488,1.01,Good,G,SI2,63.7,59.0,4060
6489,0.96,VeryGood,D,SI2,60.0,60.0,4060
6490,1.25,VeryGood,H,SI2,63.5,57.0,4060
6491,1.06,Good,H,SI1,57.2,60.0,4060
6492,1.02,Premium,I,SI2,62.2,58.0,4061
6493,0.9,Good,F,SI1,63.9,59.0,4062
6494,0.9,Premium,F,SI1,62.5,59.0,4062
6495,0.9,VeryGood,E,VS2,61.1,63.0,4062
6496,0.89,Ideal,G,VVS2,61.7,55.0,4062
6497,0.93,Premium,G,SI1,61.0,59.0,4062
6498,0.9,Premium,E,VS2,62.3,55.0,4062
6499,0.97,Premium,F,SI2,61.9,58.0,4063
6500,0.97,VeryGood,F,SI2,59.9,59.0,4063
6501,0.97,Fair,F,SI1,56.4,66.0,4063
6502,0.9,Premium,H,VS1,61.8,56.0,4064
6503,0.9,VeryGood,H,VS2,62.1,60.0,4064
6504,1.01,VeryGood,D,SI2,62.9,59.0,4064
6505,1.01,Good,G,SI1,63.1,55.0,4064
6506,1.01,VeryGood,G,SI1,62.3,59.0,4064
6507,0.96,VeryGood,H,SI1,63.1,58.0,4064
6508,0.9,Premium,H,VS1,63.0,59.0,4064
6509,1.12,Premium,J,SI1,62.3,57.0,4064
6510,1.12,Premium,J,SI1,62.7,55.0,4064
6511,1.44,Premium,J,SI2,58.2,58.0,4064
6512,0.9,Ideal,H,VS1,61.2,57.0,4064
6513,0.9,Premium,H,VS1,61.5,59.0,4064
6514,1.12,Premium,H,SI2,62.4,58.0,4065
6515,1.1,Good,E,SI2,63.3,56.0,4065
6516,0.92,Ideal,F,SI2,62.0,54.0,4065
6517,1.0,Good,D,SI2,64.3,59.0,4065
6518,0.91,VeryGood,H,VS1,61.7,56.0,4066
6519,0.91,VeryGood,H,VS1,62.7,63.0,4066
6520,1.12,VeryGood,J,SI2,58.5,60.0,4066
6521,1.1,VeryGood,G,SI2,63.4,56.0,4066
6522,0.91,Ideal,D,SI2,62.6,54.0,4067
6523,0.91,Good,F,SI1,58.0,57.0,4067
6524,0.9,VeryGood,D,SI1,62.4,63.0,4068
6525,0.9,VeryGood,D,SI1,61.8,61.0,4068
6526,0.9,VeryGood,D,SI1,61.45,63.0,4068
6527,0.9,VeryGood,D,SI1,61.1,63.0,4068
6528,0.9,Good,D,SI1,63.2,62.0,4068
6529,0.9,VeryGood,D,SI1,62.8,59.0,4068
6530,0.92,Ideal,G,SI2,62.4,56.0,4068
6531,0.95,Ideal,E,SI2,62.2,56.0,4068
6532,0.84,Ideal,E,SI1,61.7,53.0,4068
6533,0.8,Ideal,F,VS1,62.8,56.0,4070
6534,0.95,Premium,E,SI2,60.7,59.0,4070
6535,1.03,Premium,E,SI2,58.8,62.0,4070
6536,1.1,Ideal,E,SI2,59.4,54.0,4071
6537,1.18,Good,E,SI2,63.6,57.0,4071
6538,1.12,Premium,D,SI2,61.2,59.0,4071
6539,1.01,Premium,I,SI1,61.8,58.0,4072
6540,1.01,Premium,G,SI1,60.2,58.0,4072
6541,1.01,VeryGood,F,SI2,63.1,57.0,4072
6542,1.01,Premium,D,SI2,61.7,59.0,4072
6543,0.9,Ideal,H,VS2,62.7,57.0,4072
6544,0.9,Good,H,VS1,60.6,61.0,4072
6545,1.01,Premium,H,SI2,59.4,59.0,4072
6546,1.01,Good,H,SI2,63.7,55.0,4072
